Tijd,Versnelling 1,Versnelling 2
0.02485489709794196,1.0879968037595937e-07,15.000001199462123
0.0248554971099422,7.110951899102944e-07,15.000002404394298
0.02485609712194244,-4.0994165284513267e-07,14.999999217568625
0.02485669713394268,0.0,14.99999840166354
0.02485729714594292,-3.0115353706105e-07,15.000000810891835
0.02485789715794316,7.110951899102944e-07,15.000002404671847
0.0248584971699434,-4.0994165284513267e-07,14.999999217291075
0.02485909718194364,0.0,14.999995992435242
0.02485969719394388,1.0878811578471173e-07,15.000003609517288
0.02486029720594412,-1.0878811578408268e-07,15.000000421581415
0.02486089721794436,0.0,14.999999606323946
0.0248614972299446,-3.0115353706105e-07,14.999997197095649
0.02486209724194484,7.110951899102944e-07,15.000003609887354
0.02486269725394508,-4.0994165284513267e-07,14.99999801198305
0.02486329726594532,0.0,14.999999606323946
0.02486389727794556,1.0878811578471173e-07,15.000001200936609
0.0248644972899458,-1.0878811578408268e-07,15.000000420933798
0.02486509730194604,0.0,14.999998401756056
0.02486569731394628,0.0,14.999999606231428
0.02486629732594652,1.0878811578471173e-07,15.000003610534971
0.02486689733794676,-1.0878811578408268e-07,14.999996806767545
0.024867497349947,0.0,14.999999606323946
0.02486809736194724,4.0994165284750304e-07,15.000003610812522
0.02486869737394748,-7.110951899061826e-07,14.999996806489994
0.02486929738594772,3.0115353706105e-07,14.999999606323946
0.02486989739794796,0.0,15.000000810891835
0.0248704974099482,1.0878811578471173e-07,15.000002406522182
0.02487109742194844,-1.0878811578408268e-07,14.999996806119928
0.02487169743394868,0.0,15.000002015552242
0.02487229744594892,0.0,14.999997197095649
0.02487289745794916,1.0878811578471173e-07,15.000003611460139
0.0248734974699494,-1.0878811578408268e-07,14.999998010410266
0.02487409748194964,0.0,14.999999606323946
0.02487469749394988,4.0994165284750304e-07,15.000002407169799
0.02487529750595012,-4.0994165284513267e-07,14.999998010132716
0.02487589751795036,-3.0115353706105e-07,14.999997197095649
0.0248764975299506,3.0115353706105e-07,15.000004424780538
0.02487709754195084,4.0994165284750304e-07,15.000001202786942
0.02487769755395108,-4.0994165284513267e-07,14.999994395966462
0.02487829756595132,-3.0115353706105e-07,15.00000322021265
0.02487889757795156,7.110951899102944e-07,15.000003612385306
0.0248794975899518,-4.0994165284513267e-07,14.999993191028507
0.02488009760195204,0.0,15.00000322021265
0.02488069761395228,-3.0115353706105e-07,14.99999840166354
0.02488129762595252,7.110951899102944e-07,15.000003612662857
0.02488189763795276,-4.0994165284513267e-07,14.99999680463966
0.024882497649953,0.0,15.000002015552242
0.02488309766195324,1.0878811578471173e-07,14.999999999051704
0.02488369767395348,-1.0878811578408268e-07,14.99999800893
0.02488429768595372,0.0,14.999999606323946
0.02488489769795396,0.0,15.000000810891835
0.0248854977099542,1.0878811578471173e-07,15.000002408742583
0.02488609772195444,-1.0878811578408268e-07,14.999998008559931
0.02488669773395468,0.0,14.999998401756056
0.02488729774595492,4.0994165284750304e-07,15.000004818155913
0.02488789775795516,-7.110951899061826e-07,14.999995599146603
0.0248884977699554,3.0115353706105e-07,15.000000810891835
0.02488909778195564,0.0,14.999999606323946
0.02488969779395588,4.0994165284750304e-07,15.000002409297684
0.02489029780595612,-7.110951899061826e-07,14.999996803344425
0.02489089781795636,3.0115353706105e-07,15.000002015552242
0.0248914978299566,4.0994165284750304e-07,15.000002409575234
0.02489209784195684,-4.0994165284513267e-07,14.999995598498986
0.02489269785395708,-3.0115353706105e-07,15.000000810891835
0.02489329786595732,3.0115353706105e-07,15.000000810891835
0.02489389787795756,4.0994165284750304e-07,15.000000000717005
0.0248944978899578,-4.0994165284513267e-07,15.000000416585511
0.02489509790195804,-3.0115353706105e-07,14.99999840166354
0.02489569791395828,7.110951899102944e-07,15.000004819451147
0.02489629792595852,-4.0994165284513267e-07,14.999994393283478
0.02489689793795876,0.0,15.000002015552242
0.024897497949959,-3.0115353706105e-07,14.999999606231428
0.02489809796195924,7.110951899102944e-07,15.000002410592918
0.02489869797395948,-4.0994165284513267e-07,14.999996802141707
0.02489929798595972,0.0,15.000002015552242
0.02489989799795996,1.0878811578471173e-07,15.000000001457138
0.0249004980099602,-1.0878811578408268e-07,14.99999800661708
0.02490109802196044,0.0,14.999999606231428
0.02490169803396068,0.0,14.999999606323946
0.02490229804596092,1.0878811578471173e-07,15.000007229604611
0.02490289805796116,-1.0878811578408268e-07,14.999991983037496
0.0249034980699614,0.0,15.000002015552242
0.02490409808196164,4.0994165284750304e-07,15.000003615993458
0.02490469809396188,-7.110951899061826e-07,14.99999439208076
0.02490529810596212,3.0115353706105e-07,15.00000322021265
0.02490589811796236,0.0,14.99999840166354
0.0249064981299626,4.0994165284750304e-07,15.000003616363525
0.02490709814196284,-7.110951899061826e-07,14.99999680093899
0.02490769815396308,3.0115353706105e-07,14.99999840166354
0.02490829816596332,4.0994165284750304e-07,15.000007230437262
0.02490889817796356,-4.0994165284513267e-07,14.999991982204847
0.0249094981899638,-3.0115353706105e-07,15.00000322021265
0.02491009820196404,3.0115353706105e-07,14.99999840166354
0.02491069821396428,4.0994165284750304e-07,15.000003616918626
0.02491129822596452,-4.0994165284513267e-07,14.99999680038389
0.02491189823796476,-3.0115353706105e-07,14.999999606323946
0.024912498249965,7.110951899102944e-07,15.000004821764067
0.02491309826196524,-4.0994165284513267e-07,14.999995595538449
0.02491369827396548,0.0,14.999999606231428
0.02491429828596572,-3.0115353706105e-07,15.000002015552242
0.02491489829796596,7.110951899102944e-07,14.999998799109651
0.0249154983099662,-4.0994165284513267e-07,15.000001618192865
0.02491609832196644,0.0,14.999997197095649
0.02491669833396668,-3.0115353706105e-07,15.000002015552242
0.02491729834596692,7.110951899102944e-07,15.000001208615497
0.02491789835796716,-4.0994165284513267e-07,14.999996799366205
0.0249184983699674,0.0,15.000002015552242
0.02491909838196764,1.0878811578471173e-07,15.000000004325157
0.02491969839396788,-1.0878811578408268e-07,15.000000412977359
0.02492029840596812,0.0,14.99999840166354
0.02492089841796836,0.0,14.999999606323946
0.0249214984299686,1.0878811578471173e-07,15.00000361849141
0.02492209844196884,-1.0878811578408268e-07,14.999996798811106
0.02492269845396908,0.0,15.000000810891835
0.02492329846596932,4.0994165284750304e-07,15.00000241420107
0.02492389847796956,-7.110951899061826e-07,14.999996798533555
0.0249244984899698,3.0115353706105e-07,14.99999840166354
0.02492509850197004,0.0,15.000003220120131
0.02492569851397028,4.0994165284750304e-07,15.000001209910732
0.02492629852597052,-7.110951899061826e-07,14.999996798163489
0.02492689853797076,3.0115353706105e-07,15.000000810984352
0.024927498549971,4.0994165284750304e-07,15.000002414756171
0.02492809856197124,-4.0994165284513267e-07,14.999996797885938
0.02492869857397148,-3.0115353706105e-07,14.999999606323946
0.02492929858597172,3.0115353706105e-07,15.000003220120131
0.02492989859797196,4.0994165284750304e-07,14.999997596669646
0.0249304986099722,-4.0994165284513267e-07,15.00000161606498
0.02493109862197244,-3.0115353706105e-07,14.99999840166354
0.02493169863397268,7.110951899102944e-07,15.000002415311272
0.02493229864597292,-4.0994165284513267e-07,14.999996797330837
0.02493289865797316,0.0,15.000002015552242
0.0249334986699734,-3.0115353706105e-07,14.99999840166354
0.02493409868197364,7.110951899102944e-07,15.000002415773855
0.02493469869397388,-4.0994165284513267e-07,14.99999800152866
0.02493529870597412,0.0,15.000000810891835
0.02493589871797436,1.0878811578471173e-07,15.000000006730593
0.0249364987299746,-1.0878811578408268e-07,15.000000410571923
0.02493709874197484,0.0,14.999998401756056
0.02493769875397508,0.0,15.000000810891835
0.02493829876597532,1.0878811578471173e-07,15.000002416328956
0.02493889877797556,-1.0878811578408268e-07,14.999996796313154
0.0249394987899758,0.0,15.000000810984352
0.02494009880197604,4.0994165284750304e-07,15.000001211946099
0.02494069881397628,-7.110951899061826e-07,14.999999205356415
0.02494129882597652,3.0115353706105e-07,14.99999840166354
0.02494189883797676,0.0,15.000000810891835
0.024942498849977,4.0994165284750304e-07,15.000002416976573
0.02494309886197724,-7.110951899061826e-07,14.999998000325942
0.02494369887397748,3.0115353706105e-07,14.999999606323946
0.02494429888597772,4.0994165284750304e-07,15.000002417161607
0.02494489889797796,-4.0994165284513267e-07,14.999996795480502
0.0249454989099782,-3.0115353706105e-07,15.000000810891835
0.02494609892197844,3.0115353706105e-07,14.999999606323946
0.02494669893397868,4.0994165284750304e-07,15.00000362219208
0.02494729894597892,-4.0994165284513267e-07,14.999995590542545
0.02494789895797916,-3.0115353706105e-07,15.000002015459726
0.0249484989699794,7.110951899102944e-07,15.000001213241333
0.02494909898197964,-4.0994165284513267e-07,14.999997999493292
0.02494969899397988,0.0,15.000000810891835
0.02495029900598012,-3.0115353706105e-07,14.999997197095649
0.02495089901798036,7.110951899102944e-07,15.000004827407587
0.0249514990299806,-4.0994165284513267e-07,14.999996794462819
0.02495209904198084,0.0,15.000000810984352
0.02495269905398108,1.0878811578471173e-07,15.000001213703918
0.02495329906598132,-1.0878811578408268e-07,14.999997998938191
0.02495389907798156,0.0,15.000000810891835
0.0249544990899818,-3.0115353706105e-07,14.999997197095649
0.02495509910198204,7.110951899102944e-07,15.000006032623094
0.02495569911398228,-4.0994165284513267e-07,14.999996793907718
0.02495629912598252,0.0,14.999999606323946
0.02495689913798276,1.0878811578471173e-07,15.000002419011942
0.024957499149983,-1.0878811578408268e-07,14.999995589062278
0.02495809916198324,0.0,15.000003220120131
0.02495869917398348,0.0,14.99999840166354
0.02495929918598372,1.0878811578471173e-07,15.000002419382009
0.02495989919798396,-1.0878811578408268e-07,14.999997997920508
0.0249604992099842,0.0,14.999999606323946
0.02496109922198444,0.0,14.999999606323946
0.02496169923398468,1.0878811578471173e-07,15.000003624319964
0.02496229924598492,-1.0878811578408268e-07,14.999995588322143
0.02496289925798516,0.0,15.000000810891835
0.0249634992699854,4.0994165284750304e-07,15.000003624597515
0.02496409928198564,-7.110951899061826e-07,14.999996792705
0.02496469929398588,3.0115353706105e-07,15.000000810984352
0.02496529930598612,0.0,14.999997197003132
0.02496589931798636,4.0994165284750304e-07,15.000006034195879
0.0249664993299866,-7.110951899061826e-07,14.999995587767044
0.02496709934198684,3.0115353706105e-07,15.000000810891835
0.02496769935398708,4.0994165284750304e-07,15.000002420584726
0.02496829936598732,-4.0994165284513267e-07,14.999995587489494
0.02496889937798756,-3.0115353706105e-07,15.000004424780538
0.0249694993899878,3.0115353706105e-07,14.999995992435242
0.02497009940198804,4.0994165284750304e-07,15.000003625522682
0.02497069941398828,-4.0994165284513267e-07,14.999996791779832
0.02497129942598852,-3.0115353706105e-07,15.000002015552242
0.02497189943798876,7.110951899102944e-07,15.00000001191153
0.024972499449989,-4.0994165284513267e-07,14.99999920073058
0.02497309946198924,0.0,15.000000810984352
0.02497369947398948,-3.0115353706105e-07,14.999995992435242
0.02497429948598972,7.110951899102944e-07,15.000006035306079
0.02497489949798996,-4.0994165284513267e-07,14.999996791224733
0.0249754995099902,0.0,14.999999606231428
0.02497609952199044,1.0878811578471173e-07,15.00000483101574
0.02497669953399068,-1.0878811578408268e-07,14.999994381718887
0.02497729954599092,0.0,15.000000810891835
0.02497789955799116,0.0,15.000000810891835
0.0249784995699914,1.0878811578471173e-07,15.00000121758962
0.02497909958199164,-1.0878811578408268e-07,14.999999199712896
0.02497969959399188,0.0,14.999998401756056
0.02498029960599212,4.0994165284750304e-07,15.00000362700295
0.02498089961799236,-7.110951899061826e-07,14.999995585639159
0.0249814996299926,3.0115353706105e-07,15.000002015552242
0.02498209964199284,0.0,14.999999606323946
0.02498269965399308,4.0994165284750304e-07,15.00000242271261
0.02498329966599332,-7.110951899061826e-07,14.999996789929499
0.02498389967799356,3.0115353706105e-07,15.000000810891835
0.0249844996899938,4.0994165284750304e-07,15.00000242299016
0.02498509970199404,-4.0994165284513267e-07,14.999996789744465
0.02498569971399428,-3.0115353706105e-07,15.000000810891835
0.02498629972599452,3.0115353706105e-07,14.999999606323946
0.02498689973799476,4.0994165284750304e-07,15.000002423360227
0.024987499749995,-4.0994165284513267e-07,14.999997993942287
0.02498809976199524,-3.0115353706105e-07,14.999999606231428
0.02498869977399548,7.110951899102944e-07,15.000002423637778
0.02498929978599572,-4.0994165284513267e-07,14.999997993664737
0.02498989979799596,0.0,14.999999606323946
0.0249904998099962,-3.0115353706105e-07,14.999999606323946
0.02499109982199644,7.110951899102944e-07,15.000003628575735
0.02499169983399668,-4.0994165284513267e-07,14.999996788726781
0.02499229984599692,0.0,14.999999606323946
0.02499289985799716,1.0878811578471173e-07,15.000004833421174
0.0249934998699974,-1.0878811578408268e-07,14.999994379220935
0.02499409988199764,0.0,15.000000810891835
0.02499469989399788,0.0,15.000000810984352
0.02499529990599812,1.0878811578471173e-07,15.000001219902538
0.02499589991799836,-1.0878811578408268e-07,14.999999197399976
0.0249964999299986,0.0,14.999999606231428
0.02499709994199884,4.0994165284750304e-07,15.000002424840496
0.02499769995399908,-7.110951899061826e-07,14.99999678789413
0.02499829996599932,3.0115353706105e-07,14.999999606231428
0.02499889997799956,0.0,14.999999606323946
0.0249994999899998,4.0994165284750304e-07,15.000006039006749
0.02500010000200004,-7.110951899061826e-07,14.999994378295767
0.02500070001400028,3.0115353706105e-07,14.999999606323946
0.02500130002600052,4.0994165284750304e-07,15.0000060392843
0.02500190003800076,-4.0994165284513267e-07,14.999994378018217
0.025002500050001,-3.0115353706105e-07,14.999999606323946
0.02500310006200124,3.0115353706105e-07,15.000003220120131
0.02500370007400148,4.0994165284750304e-07,14.99999881187696
0.02500430008600172,-4.0994165284513267e-07,14.99999919619726
0.02500490009800196,-3.0115353706105e-07,15.000000810891835
0.0250055001100022,7.110951899102944e-07,15.000001221382806
0.02500610012200244,-4.0994165284513267e-07,14.999997991351819
0.02500670013400268,0.0,15.000000810891835
0.02500730014600292,-3.0115353706105e-07,14.999997197003132
0.02500790015800316,7.110951899102944e-07,15.000004835641576
0.0250085001700034,-4.0994165284513267e-07,14.999996786321345
0.02500910018200364,0.0,14.999999606323946
0.02500970019400388,-3.0115353706105e-07,15.000000810891835
0.02501030020600412,7.110951899102944e-07,15.00000242669083
0.02501090021800436,-4.0994165284513267e-07,14.999997990611686
0.0250115002300046,0.0,14.999999606323946
0.02501210024200484,1.0878811578471173e-07,15.000002426968381
0.02501270025400508,-1.0878811578408268e-07,14.999996785673728
0.02501330026600532,0.0,14.999999606323946
0.02501390027800556,0.0,15.000002015552242
0.0250145002900058,1.0878811578471173e-07,15.00000122267804
0.02501510030200604,-1.0878811578408268e-07,14.999997989964069
0.02501570031400628,0.0,14.999999606323946
0.02501630032600652,4.0994165284750304e-07,15.000002427615998
0.02501690033800676,-7.110951899061826e-07,14.999996785026111
0.025017500350007,3.0115353706105e-07,15.000002015552242
0.02501810036200724,0.0,15.000000810891835
0.02501870037400748,4.0994165284750304e-07,14.999998814097362
0.02501930038600772,-7.110951899061826e-07,14.999997989408968
0.02501990039800796,3.0115353706105e-07,15.000003220120131
0.0250205004100082,4.0994165284750304e-07,15.000000018942801
0.02502110042200844,-4.0994165284513267e-07,14.999997989131417
0.02502170043400868,-3.0115353706105e-07,15.000000810891835
0.02502230044600892,3.0115353706105e-07,14.999999606323946
0.02502290045800916,4.0994165284750304e-07,15.000001223973275
0.0250235004700094,-4.0994165284513267e-07,14.999997988668834
0.02502410048200964,-3.0115353706105e-07,15.000000810984352
0.02502470049400988,7.110951899102944e-07,15.000002428818716
0.02502530050601012,-4.0994165284513267e-07,14.999996783823393
0.02502590051801036,0.0,15.000000810891835
0.0250265005300106,-3.0115353706105e-07,14.999999606323946
0.02502710054201084,7.110951899102944e-07,15.000002429188783
0.02502770055401108,-4.0994165284513267e-07,14.999997988113734
0.02502830056601132,0.0,14.999999606323946
0.02502890057801156,1.0878811578471173e-07,15.000002429373815
0.0250295005900118,-1.0878811578408268e-07,14.999995578700403
0.02503010060201204,0.0,15.000003220120131
0.02503070061401228,0.0,14.999999606323946
0.02503130062601252,1.0878811578471173e-07,15.000001225083476
0.02503190063801276,-1.0878811578408268e-07,14.999997987558633
0.025032500650013,0.0,14.999999606323946
0.02503310066201324,4.0994165284750304e-07,15.000003634681839
0.02503370067401348,-7.110951899061826e-07,14.99999557796027
0.02503430068601372,3.0115353706105e-07,15.000002015552242
0.02503490069801396,0.0,14.99999840166354
0.0250355007100142,4.0994165284750304e-07,15.000004839619796
0.02503610072201444,-7.110951899061826e-07,14.999994373114829
0.02503670073401468,3.0115353706105e-07,15.000002015552242
0.02503730074601492,4.0994165284750304e-07,15.000001226008644
0.02503790075801516,-4.0994165284513267e-07,14.999999191293872
0.0250385007700154,-3.0115353706105e-07,14.99999840166354
0.02503910078201564,3.0115353706105e-07,15.000000810891835
0.02503970079401588,4.0994165284750304e-07,15.0000024309466
0.02504030080601612,-4.0994165284513267e-07,14.999997986355915
0.02504090081801636,-3.0115353706105e-07,14.99999840166354
0.0250415008300166,7.110951899102944e-07,15.000003635884557
0.02504210084201684,-4.0994165284513267e-07,14.999997986078366
0.02504270085401708,0.0,14.999999606323946
0.02504330086601732,-3.0115353706105e-07,14.999999606231428
0.02504390087801756,7.110951899102944e-07,15.000002431594217
0.0250445008900178,-4.0994165284513267e-07,14.999997985708298
0.02504510090201804,0.0,14.999999606323946
0.02504570091401828,1.0878811578471173e-07,15.000003636439658
0.02504630092601852,-1.0878811578408268e-07,14.999995576202451
0.02504690093801876,0.0,15.000000810984352
0.025047500950019,-3.0115353706105e-07,14.999999606231428
0.02504810096201924,7.110951899102944e-07,15.000003636809724
0.02504870097401948,-4.0994165284513267e-07,14.999997985153199
0.02504930098601972,0.0,14.999997197095649
0.02504990099801996,1.0878811578471173e-07,15.000004841655164
0.0250505010100202,-1.0878811578408268e-07,14.999996780215241
0.02505110102202044,0.0,14.999999606323946
0.02505170103402068,0.0,15.000000810891835
0.02505230104602092,1.0878811578471173e-07,15.000001228229046
0.02505290105802116,-1.0878811578408268e-07,14.99999918907347
0.0250535010700214,0.0,14.999999606323946
0.02505410108202164,0.0,14.999999606323946
0.02505470109402188,1.0878811578471173e-07,15.000002433074485
0.02505530110602212,-1.0878811578408268e-07,14.999996779567624
0.02505590111802236,0.0,15.000000810891835
0.0250565011300226,4.0994165284750304e-07,15.000003638012442
0.02505710114202284,-7.110951899061826e-07,14.99999798395048
0.02505770115402308,3.0115353706105e-07,14.999995992435242
0.02505830116602332,0.0,15.000003220120131
0.02505890117802356,4.0994165284750304e-07,15.000000024586322
0.0250595011900238,-4.0994165284513267e-07,15.000000392716194
0.02506010120202404,-3.0115353706105e-07,14.99999840166354
0.02506070121402428,7.110951899102944e-07,15.00000363866006
0.02506130122602452,-4.0994165284513267e-07,14.999996778642457
0.02506190123802476,-3.0115353706105e-07,14.999998401756056
0.025062501250025,3.0115353706105e-07,15.000003220120131
0.02506310126202524,4.0994165284750304e-07,15.000000025141423
0.02506370127402548,-4.0994165284513267e-07,14.999999187500686
0.02506430128602572,-3.0115353706105e-07,14.999998401756056
0.02506490129802596,7.110951899102944e-07,15.000002434554753
0.0250655013100262,-4.0994165284513267e-07,14.999997982747763
0.02506610132202644,0.0,15.000002015459726
0.02506670133402668,-3.0115353706105e-07,14.999998401756056
0.02506730134602692,7.110951899102944e-07,15.000003639585227
0.02506790135802716,-4.0994165284513267e-07,14.999994368396477
0.0250685013700274,0.0,15.000000810984352
0.02506910138202764,1.0878811578471173e-07,15.000003639862776
0.02506970139402788,-1.0878811578408268e-07,14.999999186668036
0.02507030140602812,0.0,14.999997197003132
0.02507090141802836,0.0,15.000000810984352
0.0250715014300286,1.0878811578471173e-07,15.000003640140326
0.02507210144202884,-1.0878811578408268e-07,14.999996777162188
0.02507270145402908,0.0,14.999999606231428
0.02507330146602932,4.0994165284750304e-07,15.000002435849987
0.02507390147802956,-7.110951899061826e-07,14.999997981452529
0.0250745014900298,3.0115353706105e-07,15.000000810984352
0.02507510150203004,0.0,14.999997197003132
0.02507570151403028,4.0994165284750304e-07,15.00000484544835
0.02507630152603052,-7.110951899061826e-07,14.999995571854166
0.02507690153803076,3.0115353706105e-07,15.00000322021265
0.025077501550031,4.0994165284750304e-07,15.00000002717679
0.02507810156203124,-4.0994165284513267e-07,14.999997980897428
0.02507870157403148,-3.0115353706105e-07,15.000000810891835
0.02507930158603172,3.0115353706105e-07,14.99999840166354
0.02507990159803196,4.0994165284750304e-07,15.00000364143556
0.0250805016100322,-4.0994165284513267e-07,14.999997980527361
0.02508110162203244,-3.0115353706105e-07,14.999997197003132
0.02508170163403268,7.110951899102944e-07,15.000006050941408
0.02508230164603292,-4.0994165284513267e-07,14.999996775589404
0.02508290165803316,0.0,14.99999840166354
0.0250835016700334,-3.0115353706105e-07,15.000000810984352
0.02508410168203364,7.110951899102944e-07,15.000004846651068
0.02508470169403388,-4.0994165284513267e-07,14.99999316142315
0.02508530170603412,0.0,15.000002015459726
0.02508590171803436,1.0878811578471173e-07,15.000001233039916
0.0250865017300346,-1.0878811578408268e-07,14.9999991842626
0.02508710174203484,0.0,15.000000810984352
0.02508770175403508,0.0,14.999997197003132
0.02508830176603532,1.0878811578471173e-07,15.000006051866576
0.02508890177803556,-1.0878811578408268e-07,14.999996774664236
0.0250895017900358,0.0,14.999997197095649
0.02509010180203604,4.0994165284750304e-07,15.00000484748372
0.02509070181403628,-7.110951899061826e-07,14.999995569818797
0.02509130182603652,3.0115353706105e-07,15.000000810891835
0.02509190183803676,0.0,15.000000810984352
0.025092501850037,4.0994165284750304e-07,15.000002438532972
0.02509310186203724,-7.110951899061826e-07,14.999996774109137
0.02509370187403748,3.0115353706105e-07,15.000000810891835
0.02509430188603772,4.0994165284750304e-07,15.000002438903039
0.02509490189803796,-4.0994165284513267e-07,14.999996773831587
0.0250955019100382,-3.0115353706105e-07,14.999999606231428
0.02509610192203844,3.0115353706105e-07,14.999999606323946
0.02509670193403868,4.0994165284750304e-07,15.000004848501403
0.02509730194603892,-4.0994165284513267e-07,14.99999677346152
0.02509790195803916,-3.0115353706105e-07,14.99999840166354
0.0250985019700394,3.0115353706105e-07,15.000000810891835
0.02509910198203964,4.0994165284750304e-07,15.000003644211063
0.02509970199403988,-4.0994165284513267e-07,14.999996773091453
0.02510030200604012,-3.0115353706105e-07,14.999999606323946
0.02510090201804036,7.110951899102944e-07,15.000002439828206
0.0251015020300406,-4.0994165284513267e-07,14.999999182042199
0.02510210204204084,0.0,14.999999606323946
0.02510270205404108,-3.0115353706105e-07,14.999997197095649
0.02510330206604132,7.110951899102944e-07,15.00000484942657
0.02510390207804156,-4.0994165284513267e-07,14.999996772443835
0.0251045020900418,0.0,14.999999606323946
0.02510510210204204,1.0878811578471173e-07,15.000003645043714
0.02510570211404228,-1.0878811578408268e-07,14.999995567598395
0.02510630212604252,0.0,15.000000810984352
0.02510690213804276,0.0,15.000002015552242
0.025107502150043,1.0878811578471173e-07,15.000000031525078
0.02510810216204324,-1.0878811578408268e-07,14.999999181117031
0.02510870217404348,0.0,14.999999606323946
0.02510930218604372,4.0994165284750304e-07,15.000002441030924
0.02510990219804396,-7.110951899061826e-07,14.999997976271592
0.0251105022100442,3.0115353706105e-07,14.99999840166354
0.02511110222204444,0.0,15.000002015552242
0.02511170223404468,4.0994165284750304e-07,15.000001236740584
0.02511230224604492,-7.110951899061826e-07,14.999997975901524
0.02511290225804516,3.0115353706105e-07,14.99999840166354
0.0251135022700454,4.0994165284750304e-07,15.000006055567244
0.02511410228204564,-4.0994165284513267e-07,14.999993157167381
0.02511470229404588,-3.0115353706105e-07,15.000002015552242
0.02511530230604612,3.0115353706105e-07,15.000000810891835
0.02511590231804636,4.0994165284750304e-07,15.0000012373882
0.0251165023300466,-4.0994165284513267e-07,14.999997975253907
0.02511710234204684,-3.0115353706105e-07,14.999999606323946
0.02511770235404708,7.110951899102944e-07,15.000004851461938
0.02511830236604732,-4.0994165284513267e-07,14.999994361272687
0.02511890237804756,0.0,14.999999606231428
0.0251195023900478,-3.0115353706105e-07,15.000002015552242
0.02512010240204804,7.110951899102944e-07,15.000002442603709
0.02512070241404828,-4.0994165284513267e-07,14.999997974698807
0.02512130242604852,0.0,14.99999840166354
0.02512190243804876,1.0878811578471173e-07,15.000003647541666
0.025122502450049,-1.0878811578408268e-07,14.999997974421257
0.02512310246204924,0.0,14.99999840166354
0.02512370247404948,0.0,15.000000810891835
0.02512430248604972,1.0878811578471173e-07,15.000001238590919
0.02512490249804996,-1.0878811578408268e-07,15.000000383372003
0.0251255025100502,0.0,14.99999840166354
0.02512610252205044,4.0994165284750304e-07,15.00000123886847
0.02512670253405068,-7.110951899061826e-07,14.999999178434047
0.02512730254605092,3.0115353706105e-07,14.99999840166354
0.02512790255805116,0.0,15.000002015552242
0.0251285025700514,4.0994165284750304e-07,15.00000123914602
0.02512910258205164,-7.110951899061826e-07,14.999999178156497
0.02512970259405188,3.0115353706105e-07,14.999997197095649
0.02513030260605212,4.0994165284750304e-07,15.000004853312273
0.02513090261805236,-4.0994165284513267e-07,14.999995563990243
0.0251315026300526,-3.0115353706105e-07,15.000000810891835
0.02513210264205284,3.0115353706105e-07,15.000000810891835
0.02513270265405308,4.0994165284750304e-07,15.000001239793637
0.02513330266605332,-4.0994165284513267e-07,14.999997972940989
0.02513390267805356,-3.0115353706105e-07,15.000002015459726
0.0251345026900538,7.110951899102944e-07,15.000000035503296
0.02513510270205404,-4.0994165284513267e-07,14.999999177231329
0.02513570271405428,0.0,14.999997197003132
0.02513630272605452,-3.0115353706105e-07,15.00000322021265
0.02513690273805476,7.110951899102944e-07,15.000001240348737
0.025137502750055,-4.0994165284513267e-07,14.999996767725483
0.02513810276205524,0.0,14.999999606231428
0.02513870277405548,1.0878811578471173e-07,15.0000036499471
0.02513930278605572,-1.0878811578408268e-07,14.999996767355414
0.02513990279805596,0.0,15.000002015552242
0.0251405028100562,-3.0115353706105e-07,14.99999840166354
0.02514110282205644,7.110951899102944e-07,15.000002445656762
0.02514170283405668,-4.0994165284513267e-07,14.999997971645755
0.02514230284605692,0.0,14.999998401756056
0.02514290285805716,1.0878811578471173e-07,15.000004855070092
0.0251435028700574,-1.0878811578408268e-07,14.99999797146072
0.02514410288205764,0.0,14.999997197003132
0.02514470289405788,0.0,15.000000810984352
0.02514530290605812,1.0878811578471173e-07,15.000003650779751
0.02514590291805836,-1.0878811578408268e-07,14.999997971090654
0.0251465029300586,0.0,14.99999840166354
0.02514710294205884,0.0,14.999999606323946
0.02514770295405908,1.0878811578471173e-07,15.000003651242334
0.02514830296605932,-1.0878811578408268e-07,14.99999676606018
0.02514890297805956,0.0,15.000000810891835
0.0251495029900598,4.0994165284750304e-07,15.000001242291589
0.02515010300206004,-7.110951899061826e-07,14.999997970443037
0.02515070301406028,3.0115353706105e-07,14.999999606231428
0.02515130302606052,0.0,15.000000810984352
0.02515190303806076,4.0994165284750304e-07,15.000003651797435
0.025152503050061,-7.110951899061826e-07,14.999996765505081
0.02515310306206124,3.0115353706105e-07,14.999999606231428
0.02515370307406148,7.110951899102944e-07,15.000002447507095
0.02515430308606172,-1.0122487269672326e-06,14.99999796979542
0.02515490309806196,0.0,15.000000810984352
0.0251555031100622,3.0115353706105e-07,14.999997197003132
0.02515610312206244,7.110951899102944e-07,15.00000485710546
0.02515670313406268,-1.0122487269672326e-06,14.999995560197057
0.02515730314606292,0.0,15.000000810984352
0.02515790315806316,7.110951899102944e-07,15.000003652630086
0.0251585031700634,-1.0878811578408268e-07,14.999995560012023
0.02515910318206364,-6.023070741221e-07,15.000002015552242
0.02515970319406388,0.0,14.999997197003132
0.02516030320606412,7.110951899102944e-07,15.00000485766056
0.02516090321806436,-1.0878811578408268e-07,14.99999796896277
0.0251615032300646,-6.023070741221e-07,14.999999606231428
0.02516210324206484,4.0994165284750304e-07,15.000001244049406
0.02516270325406508,-1.0878811578408268e-07,14.99999796868522
